,Like count,Retweet count,Source,User location,date,tweet,tweet_id
14,2.0,0.0,Twitter for iPhone,"San Diego, CA",2019-11-01 14:40:31,"A few Major + Safety concerns from Tesla Performed Full Reroof on my Concrete Tile Roof 

“Tiles not nailed in”

@Tesla left Tiles unattached 👈

$TSLA $TSLAQ
@elonmusk #TeslaSolar
@TwitterWomen @TwitterComms #Tesla #TeslaSolarIssues https://t.co/3A96DPMjZw https://t.co/rfUqXsjsN9",1.1902774444621865e+18
15,0.0,0.0,Twitter for iPhone,Hollywood Hills & Williamsburg,2019-11-01 15:33:51,@elonmusk - disappointed that the #Tesla doesn’t have AM radio. I live in LA and trying to get info on the #gettyfires #LAfires - local news in crisis is vital. #telsaX,1.190290863412269e+18
16,1.0,0.0,IFTTT,Quebec,2019-11-01 14:49:48,"RT @Paula_Piccard: Elon Musk opened #Tesla’s Shanghai gigafactory in just 168 days.!

@business #ElectricVehicles #Tech #Automotive #IIoT https://t.co/8pXd6GHPwj",1.190279781042e+18
17,0.0,0.0,TezLab Supercharger Bot,,2019-11-01 14:34:47,"🚨 Problem Reported - Culver City #Supercharger

All chargers were running at reduced power. 30kWh with no one in the b stall. 12kWH with someone in B. And this is at 20-30% SoC. Many upset people, I left after an hour, only gained 30% 

View more in #TezLab App
#Tesla
#US_CA",1.190275999449174e+18
18,0.0,0.0,Twitter for Android,,2019-11-01 15:25:43,Why is @BBC_TopGear so corrupt when it comes to @Tesla ? #fruad #FakeNews #Conspiracy #Tesla #teslaq #TopGear,1.1902888206395884e+18
19,9.0,0.0,Twitter Web App,,2019-11-01 14:31:33,"@Teslarati Don't need a top gear if we don't have any gears!

#Tesla https://t.co/gs0zgbWtS3",1.190275188299989e+18
20,0.0,0.0,Twitter Web App,"New York, New York",2019-11-01 15:36:00,"Applications of the Internet of Things

$TSLA $DXCM $SWKS #CAGR #DexCom #ElectricVehicles #Glucose #InternetOfThings #IOT #revenue #SkyworksSolutions #Smartdevice #technology #Tesla
https://t.co/TBEVWmKuY5 https://t.co/C5pYNNJ75j",1.1902914074933166e+18
21,5.0,0.0,Twitter for iPhone,"Milton, Ontario",2019-11-01 15:23:53,"5/ People &amp; Govt need to stop politicizing environmental issues, stop arguing the validity of science they don’t comprehend, and get their act together and do something before it’s too late for everyone.

Getting your gas car off the road is a great place to start. #Tesla",1.1902883569467105e+18
22,2.0,2.0,Twitter Web App,italy,2019-11-01 14:41:44,In any merger there are winners and losers. Here's my take on the shakeout of the FCA-PSA merger. @carsales @petrolhedonist #peugeot @citroen #fiat #Jeep #Tesla #Dongfeng #Alfaromeo #Agnelli https://t.co/wYQYm21Fqt,1.1902777480796938e+18
23,1.0,0.0,Twitter for Android,Doesn't Matter in Today's Time,2019-11-01 15:24:50,"In almost a week, #China has come out all guns blazing. 

- Starts test production at #Tesla Gigafactory (from scratch in 10 months) 
- Announces it's pro #bitcoin stance
- Launches #5G services 

Be unstoppable. Be like China. 

#FridayThoughts #progress",1.1902885947509924e+18
24,0.0,0.0,Twitter Web App,Amsterdam,2019-11-01 14:46:35,Doordat #Tesla Tesla voorloopt op elektrisch rijden t.o.v. concurrentie kunnen zij zich focussen. Én hebben ze ruimte om hun service te verbeteren. @BNRautoshow #electriclease,1.1902789718391357e+18
25,0.0,0.0,Twitter Web App,California,2019-11-01 15:15:15,"Model Y is now available for order on the #tesla website. 
https://t.co/cStxhaDXrz",1.1902861828206592e+18
26,1.0,0.0,Twitter for Android,Rio de Janeiro,2019-11-01 15:11:31,Great work companions. 🎉🎉 @elonmusk #tesla #modelX #modelS #model3 #roadster #starman https://t.co/zkkco8yzqM,1.1902852446640742e+18
27,0.0,0.0,Twitter for iPhone,California ,2019-11-01 15:31:40,"@elonmusk I don’t know you personally. I’ll probably never be able to buy a #tesla but, I know that your value is immense. You’re a difference maker. You’ve actually done what many of us hope to do, change the world. #thankselon",1.190290316919632e+18
28,1.0,2.0,Twitter Web App,"Vancouver, Canada",2019-11-01 15:28:48,"[Oct. 31, 2019] Business Insider: Two of Tesla's boldest bets are paying off, Model 3 customers say #electriccar #electricvehicles #EVs #oil #commodities #metals #mining #graphite #lithium #batteries #ElonMusk #Model3 #Tesla https://t.co/YXYZMKBcAm",1.1902895951889244e+18
29,0.0,0.0,Sendible,North America,2019-11-01 15:02:54,"How fast do you think charging to 80% will be in 5 yrs? ⚡🚘

#electricvehicles #tesla #model3 #modelx #electricvehicle",1.1902830777817866e+18
30,0.0,0.0,Twitter for iPhone,"California, USA",2019-11-01 15:50:07,$TSLA #Tesla $TAN https://t.co/if7f12VN0y,1.1902949571074744e+18
31,4.0,0.0,Twitter for iPhone,"Florida, USA",2019-11-01 15:21:28,"Hey @elonmusk Starman told me  you love teddy bears! So, I’m here waiting in my 🧸 outfit for our next #roadster  #zoomie adventure. What do you think? 🚀
#tesla 
#frunkpuppy
#ElonMusk 
#elonandpixbestiesforeva
#friendshipgoals
#halloween2019 https://t.co/90bDkdBhxC",1.1902877497499197e+18
32,8.0,0.0,Hootsuite Inc.,Canada,2019-11-01 15:05:10,"Alright Blue Lightning, please don't break another custom axle.  
#bluelightning #electricsupercar #launchcontrol #dragracing #motec #m1build #mountainpassperformance #evconversion #tesla #p100D #motorswap https://t.co/izhafiLveN",1.190283645484966e+18
33,1.0,0.0,Twitter Web App,World,2019-11-01 15:13:16,"Low Gear😂
#Tesla
#TopGear
#LowGear https://t.co/y5MCSYisSg",1.1902856844074926e+18
34,0.0,0.0,Twitter for iPhone,Toluca,2019-11-01 15:32:40,#Tesla fan #autopilot https://t.co/9QlsXJGpWJ,1.1902905694754202e+18
35,2.0,0.0,Twitter for Android,"Denver, CO",2019-11-01 14:52:17,"Vroom vroom #tesla #ram #trucks

https://t.co/PiASyoqxol",1.1902804052676813e+18
36,0.0,0.0,TezLab Supercharger Bot,,2019-11-01 15:30:53,"🚨 Problem Reported - Hickory, NC #Supercharger

Charger 4B would not charge over 45kw Switched to 1B and charged around 60kw. 4A was not occupied.
Stall: 4B

View more in #TezLab App
#Tesla
#US_NC",1.1902901190031237e+18
37,1.0,0.0,HubSpot,Tel Aviv,2019-11-01 15:10:07,"Revolutionary #automotive manufactures, such as #Tesla, are understanding the need to adopt #AI in their manufacturing processes. Hopefully, this is just the beginning... https://t.co/aoDspmOcG3 #Industry40",1.1902848920363704e+18
38,0.0,0.0,Twitter Web App,"Datchet, Berkshire, UK",2019-11-01 14:36:52,"Tesla Model 3 leasing stock available for immediate delivery https://t.co/Ptd1It1Psh #teslamodel3 #tesla
#leasing #ElectricVehicles https://t.co/Ib9F9DwIH2",1.190276525158994e+18
39,808.0,115.0,Twitter for iPhone,Space,2019-11-01 14:37:41,"⚠️Beautiful Model Y spotted driving in the streets!!!⚠️

#Tesla $TSLA https://t.co/EMWFQhPSx8",1.1902767315563807e+18
40,0.0,0.0,Twitter for iPhone,"De Meern, Netherlands",2019-11-01 14:44:56,"@elonmusk when are we getting the option to share an ETA to our contacts?
#Tesla",1.190278553113387e+18
41,7.0,4.0,Twitter for Android,"Gujarat, India",2019-11-01 14:36:05,"Please help us to reach 20M #TeamTrees #mrbeast #pewdiepie #Tesla #20milliontrees #India  
https://t.co/UZFLy1nCNK Donate now. https://t.co/mDeW7i3vB2",1.1902763296581796e+18
42,5.0,1.0,Twitter for iPhone,"San Diego, CA",2019-11-01 15:25:41,"@elonmusk @elonmusk Today is Day 260👈 of Tesla Negligence &amp; Breach

Nothing is Fixed &amp; Tesla Acknowledged, Water Intrusion, Destroyed Full Reroof, Fungal Growth, Interior Damages, Health Hazards all from @Tesla #Tesla 

$TSLA $TSLAQ #TeslaSolar #TeslaReroof
@TwitterWomen @TwitterComms https://t.co/Ls9JMseJM5",1.1902888106150298e+18
43,15.0,0.0,Twitter for Android,,2019-11-01 15:19:27,"Juan Pablo Soulier, global analytics manager, has left for Waymo after 5.5 years at #Tesla.
#TeslaInternDeparture 
@TSLAchooo @Paul_M_Huettner https://t.co/ElU6tTkUVH",1.1902872424234926e+18
44,0.0,0.0,Evy,New York City,2019-11-01 15:14:01,"“The day science begins to study non-physical phenomena, it will make more progress in one decade than in all the previous centuries of its existence.” 
― Nikola Tesla #science #tesla",1.1902858757096448e+18
45,0.0,0.0,Twitter Web App,Florida,2019-11-01 14:40:08,$TSLA   NHTSA has finally opened a full-bore investigation into #Tesla battery fires.,1.1902773454936023e+18
46,3.0,0.0,Twitter for iPhone,USA 🇺🇸,2019-11-01 14:31:14,@ValueAnalyst1 @seanmmitchell @Tesla Would it be cool if they unveiled the #Tesla Pickup and “one last thing” another pickup pulls up with a Model 2 (subcompact) in its truck bed THEN the Pickup lowers its bed for the Model 2 to get out?! $TSLA https://t.co/ZFq2yxnIWR,1.190275107924652e+18
47,582.0,57.0,Twitter for iPhone,"Ohio, USA",2019-11-01 15:35:18,"Tesla will sell so many of these #Tesla #ModelY

 https://t.co/vfQe2UiB4n",1.1902912315213005e+18
48,2.0,0.0,WordPress.com,Canada,2019-11-01 15:43:49,Fiat Chrysler may buy technology from #Tesla instead of building it #FCA #Peugeot https://t.co/VOjF0o2Mj6 https://t.co/QmWbZR2k3F,1.190293372524802e+18
49,16.0,1.0,Twitter for iPhone,"Hamilton, Ontario Canada",2019-11-01 14:37:15,No need to contact #tesla!! Something easily handled at Moss’ Garage. #model3 https://t.co/Sb3IzwhHeP,1.190276620436869e+18
,Like count,Retweet count,Source,User location,date,tweet,tweet_id
0,0.0,0.0,LinkedIn,Paris,2019-11-01 13:59:09,#Tesla #Ateam 😃 https://t.co/DFKP2yyQ85,1.1902670341746688e+18
1,0.0,0.0,Instagram,"Geneseo, IL",2019-11-01 12:57:14,"Take charge this 🍁 Fall. STIHL AK Battery 🔋 Powered Tools will make your work easier.
.
.
STIHL MSA 140 Battery⚡️Chain Saw- $349
.
.
#teambandb #chainsaw #battery #power #msa120 #greenpower #shoplocal #tesla #service… https://t.co/NhCoEpLhpN",1.1902514504437187e+18
2,0.0,0.0,Twitter for Android,Near Cardiff for now,2019-11-01 14:15:33,#tesla #extreme #saucers_apprentice   when all the pointy hats hear the call and come to meet in middle earth..aka outside Derby to learn the charm of making. https://t.co/hu43xEYSEW,1.190271159943803e+18
3,6.0,0.0,Twitter for Android,"Orlando, FL",2019-11-01 12:59:37,"October #Tesla Consumption Stats:
Distance: 1,630 mi
Energy Consumption: 342 kWh*
Energy Consumption / Mile: 210 Wh/mi
Cost: ~$41 @ $0.12/kWh (not factoring ~50 kWh in free charging)

*Some energy is lost through the charging process. This is energy consumed by the car. https://t.co/akOSMPdKad https://t.co/EguXe5KxzE",1.1902520516384317e+18
4,0.0,0.0,Twitter Web App,,2019-11-01 13:39:03,How come there is still no advertisements playing on #tesla 's big screen in the middle of the dashboard @elonmusk ? Could be an income source for the company?,1.19026197655287e+18
5,3.0,0.0,TweetDeck,"Texas, USA",2019-11-01 13:33:31,"Very interesting discussion by FCA and a great potential revenue stream for #Tesla. Will probably see this type of oem / licensing for the auto pilot in the future.
$TSLA @FiatChrysler_NA
https://t.co/QLBtAHnnt3",1.1902605844759757e+18
6,6.0,4.0,Twitter for iPhone,,2019-11-01 13:47:25,"Tesla OTA Update 2019.36.1 introduces Traffic Cone Recognition Improving Autopilot &amp; More [Video]

by @PurplePanda88 
Info credit: @KelvinYang7 @hsumacher 

#Tesla #OTA 

https://t.co/B4pIBp2Il1",1.1902640818249236e+18
7,1.0,0.0,Twitter for Android,,2019-11-01 14:21:09,"#Fisker wants to make driving fun, hassle free and easy with it's #Tesla #ModelY rival the #FiskerOcean with starting price of somewhere around $40,000 https://t.co/WGGel9S6uF",1.1902725677533307e+18
8,0.0,1.0,Twitter Web Client,,2019-11-01 13:23:43,"World News (Oct 31, 2019  EDN): #ElonMusk Admits #Tesla “Would Have Gone Bankrupt” Without SolarCity Employees Helping Model 3 Production – A Fiscal Policy “Flop”: The US Gov’t Spent Hundreds Of  Billions, And GDP Slowed 

https://t.co/8SrlJtAVlm

#BreakingNews #USA #Economy",1.1902581160022262e+18
9,1.0,0.0,Twitter for iPhone,USA 🇺🇸,2019-11-01 13:58:43,"I’d rather spend my energy being for #Tesla and spreading the good news of clean energy... than spend my energy fighting against those who are against either.

That doesn’t mean I won’t answer questions or I won’t point out where things aren’t factual. $TSLA",1.190266925710037e+18
10,0.0,0.0,Instagram,"ÜT: -5.109838,105.322646",2019-11-01 12:54:29,#enak #ena #enaena #enakenak #sumveh #nyam #nyamnyam #tesla #steampunk #nano https://t.co/jAf2LBPKGI,1.1902507588908524e+18
11,0.0,1.0,TweetDeck,"Asheville, NC",2019-11-01 14:22:50,"My ONE complaint about the #Tesla #Model3 after 18 months of ownership.
https://t.co/9BzHkNdwGq",1.1902729916298404e+18
12,0.0,0.0,Twitter for iPhone,Germany,2019-11-01 13:02:37,@elonmusk what is the approx price range for the new Tesla Roadster 2? #tesla #roadster,1.1902528061391913e+18
13,3.0,0.0,Twitter for iPhone,"Johannesburg, South Africa",2019-11-01 13:55:09,"@skorusARK One Morgan Stan analyst said he believes the biggest threat to #tesla isnt gonna be traditional automotive companies transitioning into EV, but rather, bug tech companies with lots of cash (apple,Amazon,etc). Google seems to already validate that. ARK thoughts?",1.1902660249496166e+18
14,12.0,3.0,Sprout Social,California,2019-11-01 13:16:08,This Tweet from @robertlufkinmd has been withheld in response to a report from the copyright holder. Learn more.,1.190256207895941e+18
15,0.0,0.0,Twitter for Android,"Minneapolis, MN",2019-11-01 13:38:08,"$TSLA Tesla Receives Extremist White Right Wing Hate

#Tesla #Hatespeech @Teslarati

https://t.co/meq7SUt3UG",1.1902617428001341e+18
16,0.0,0.0,Twitter Web Client,,2019-11-01 13:09:22,#Tesla rolling out performance #software https://t.co/e4KXYEvVJx,1.190254504316244e+18
17,351.0,132.0,Twitter for Android,"Jeddah, Kingdom of Saudi Arabi",2019-11-01 14:09:00,"الغني عن التعريف #ايلون_مسك #رائد_اعمال تقني ومستثمر و #مهندس والرئيس التنفيذي لشركة spaec X و #Tesla , ومؤسس ورئيس مجلس الإدارة لعدة شركات، من اوائلها PayPal ومصنف من ضمن اغنى اغنياء العالم، ونصيحة للمتخرجين.. 
#ترجمة_معتصم_كتوعه_لنشر_المعرفة
🔮 فعل التنبيهات للحصول على كل جديد https://t.co/GGcZMQ1W29",1.1902695125805097e+18
18,12.0,0.0,Twitter for Android,Vulcano,2019-11-01 13:44:30,"En la estepa castellana han llegado al futuro y vosotros seguís anclados en el siglo pasado, que lo sepáis. #Tesla https://t.co/uBzUwdYXmP",1.1902633445628887e+18
19,4.0,0.0,Twitter for iPhone,GTA🇨🇦,2019-11-01 14:24:16,"@skorusARK Legacy expectations
re #Porsche $/perf:
#Taycan vs #Panamera

Mkt expectations
re EV $/perf:
Taycan vs #Tesla

Not a win/win i.e. “killer”, but a transitional lose/lose… cannibalism before competitiveness. Very hard.
1/",1.1902733547559772e+18
20,210.0,40.0,Twitter for iPhone,"Irvine, CA",2019-11-01 13:14:37,"Latest Tesla OTA Update 2019.36.1. introduces Traffic Cone Recognition Improving Autopilot, 5% power increases, Single Pedal Driving &amp; more [Video]

👀Detail: https://t.co/z9cPK3H2OD

by @PurplePanda88
via @Tesmanian_com

Special thx @KelvinYang7 @hsumacher

$TSLA #Tesla #OTA https://t.co/OYQumNajYu",1.190255827636179e+18
21,0.0,0.0,Twitter for iPhone,,2019-11-01 12:59:19,@BahnkundenV @Paragraph_63_3 @jens_blume @SenUVKBerlin @pneumannberlin @taz_berlin @rbb24 @TspLeute @LorenzMaroldt @morgenpost @wegeheld @GrueneFraktionB @RegineGuenther in #Berlin scheitert leider seit Jahren sehr viel #Bürgeramt #Spandau #Schule das  #Scheitern ist keine Option und #Verkehrsplanung ist keine #raketenwissenschaft wie z.b. #SpaceX #Tesla,1.1902519760738427e+18
22,35.0,4.0,Twitter for Android,Guadalajara,2019-11-01 13:00:36,"Si tuvieras un #Tesla ¿que accesorio le comprarías?

Nosotros un powerbank 🤣🤣🤣 https://t.co/ZNbiPOOUDb",1.1902522983180288e+18
23,1.0,0.0,Twitter Web Client,"Amsterdam, the Netherlands",2019-11-01 12:44:40,"Tesla's Autopilot zal levens redden, maar ook levens kosten https://t.co/r4Fl2DoLfZ #Tesla #zelfrijdendeauto",1.1902482874645586e+18
24,15.0,0.0,Twitter for iPad,"Colorado, USA",2019-11-01 13:45:44,"For once, #elontime didn’t apply. Price up this morning. #tesla https://t.co/rwjyjY7nSl",1.1902636585609667e+18
25,0.0,1.0,Hootsuite Inc.,United Kingdom,2019-11-01 13:15:26,"Not only is @Tesla's new solar roof cheaper than previous generations, but it's also a lot easier to install... #Tesla #GreenEnergy https://t.co/IAChnz8z4S",1.1902560337316209e+18
26,5.0,0.0,Twitter for iPhone,,2019-11-01 13:19:32,"#tesla #ev #gloabl 

S3X in one shot 😁 https://t.co/GRRX9u6ATu",1.1902570632236032e+18
27,102.0,18.0,Twitter Web App,"Miami, FL",2019-11-01 13:35:39,"For those who think you need a prepped drag strip to run well into the 10's with a #tesla #modelS looking forward to the 50HP bump @elonmusk - let's race @BBC_TopGear @Porsche  😎 the 0-60 MPH time is without roll out, video coming soon! https://t.co/htBGtDnf78",1.190261121409835e+18
28,4.0,1.0,Twitter for iPhone,,2019-11-01 14:13:32,"今夜の新作はマッドサイエンティストと称されていた男👨🏼‍🔬

【最強で最狂の天才、ニコラ・テスラの伝説を漫画にしてみた】🤯☠️
↓↓
https://t.co/u6oM80bosC 

#リケジョ
#マンガ 
#アニメ
#テスラ
#tesla
#アニメ好き 
#声優好きさんと繋がりたい https://t.co/caF8ubTd1h",1.1902706528102932e+18
29,0.0,0.0,Twitter for Android,Near Cardiff for now,2019-11-01 14:17:57,#extreme #tesla https://t.co/EBbIkesoCG,1.190271765454426e+18
30,0.0,0.0,Twitter Web Client,,2019-11-01 13:09:09,#Tesla shares soar after crushing third-quarter earnings https://t.co/49ddmORxr4,1.1902544491821752e+18
31,270.0,21.0,Twitter for iPhone,"Ohio, USA",2019-11-01 13:58:51,Sorry I am not sure where to give credit but how awesome is this? #Tesla https://t.co/cmzD73KQZ4,1.1902669578299474e+18
32,12.0,1.0,Twitter Web Client,"Toronto, Ontario",2019-11-01 13:44:08,"Looks like #Tesla is accelerating faster in China. Love all those leaks!
Do we have those in North America too but no one is reporting yet? 

I wonder what's going on. @greentheonly is Tesla improving software differently by region? https://t.co/pqcZajW01p",1.190263256339886e+18
33,0.0,0.0,Buffer,London,2019-11-01 13:36:01,"#Tesla Demonstrates The Power Of The #InternetOfThings https://t.co/eAGCNjcq9S
#insurtech #IoT https://t.co/98kmMgvnQY",1.1902612125184532e+18
34,0.0,0.0,Twitter Web App,,2019-11-01 14:06:08,"Another rendering of what the Tesla pickup truck may look like...
Take a peek &gt;&gt;&gt; https://t.co/KVeGXlZXeE

#Tesla #teslapickup #ElectricVehicles #electrictruck #Sustainability https://t.co/NIgmXXviOA",1.1902687904220365e+18
35,2.0,1.0,Twitter for Android,Near Cardiff for now,2019-11-01 14:22:57,#extreme #tesla   even at that distance I could feel the phone in my hands picking up charge and my hair beginning to stand.  Time to take a step back. https://t.co/ZcjTxwlzAh,1.190273024550953e+18
36,9.0,1.0,Twitter for iPhone,"Ontario, Canada",2019-11-01 13:12:07,"#Tesla #Model3 owner Jim S. (An Uber/Lyft Driver) is interviewed by @TeslaRaj about ownership after 67,000 plus miles  https://t.co/Fo8rNX6qce https://t.co/us0rPliZnU",1.190255198851289e+18
37,39.0,10.0,Twitter for iPhone,,2019-11-01 13:45:10,"Tesla Owners Provide Top Gear with Real Data for Model S vs Taycan 'LaunchGate' Controversy

by @PurplePanda88 

#Tesla #Porsche #LaunchGate
https://t.co/SUansMmuLa",1.1902635137525596e+18
38,12.0,7.0,Twitter for iPhone,,2019-11-01 13:43:11,"Fiat Chrysler CEO says they could buy technology from Tesla

by @EvaFoxU 

https://t.co/czA8qeWTgT

#Tesla",1.1902630159935283e+18
39,6.0,1.0,Twitter Web Client,Mechelen Belgium ,2019-11-01 13:20:57,#Geraamte rijdt met zijn #Tesla naar de supermarkt tijdens het #Halloween winkelen.  https://t.co/GXg6zzWY9B via @YouTube #SmartSummon,1.1902574202217144e+18
40,162.0,26.0,Twitter for iPhone,"Irvine, CA",2019-11-01 12:43:44,"Fiat Chrysler CEO Mike Manley responded to an analyst's question about Tesla's technology by indicating that the company might ""buy"" rather than ""build"" basic EV platforms. 

👀Detail: https://t.co/lq4RmH8fg0

by @EvaFoxU
via @Tesmanian_com

$TSLA $FCAU #Tesla https://t.co/uKTG6BO1iD",1.1902480540932997e+18
41,2.0,0.0,Twitter for Android,"Earth, for now",2019-11-01 14:12:42,"I know which one I'd choose 😝

#Tesla https://t.co/LjoBI92RXq",1.1902704413546496e+18
42,12.0,2.0,Twitter for iPhone,Sverige,2019-11-01 13:42:06,"Ytterligare ett litet steg mot helt självkörande Tesla-fordon. Nu kan bilarna läsa av vägkoner på sträckor där det utförs vägarbeten. 

#Tesla #Autopilot #FSD #ModelS #Model3 #ModelX #elbil https://t.co/EE0dnqKzd6",1.190262741933658e+18
43,6.0,0.0,Twitter for iPhone,Brexit. Yorkshire ,2019-11-01 14:17:06,"@N13lCl @550LeMans @JPnosnoopers @Piper666Peter @Rubystone911 @rs_hole @OneFormerKeeper @MrRichBernard @mark_lloyd1 @tommallett911 @TheChiefuk @SeasideChris @RobHC @jayr1972 @Cosito1Horacio @KirbysCarBlog @Carpervert @andyj2222 @elonmusk @Tesla they really have thought of it all, you’ve got to applaud #tesla, but i would be worrying how many miles in you get and the towbar falls off",1.190271551486255e+18
44,47.0,3.0,Twitter Web App,Romeo & Juliette Laser Hair Removal Capital,2019-11-01 13:05:38,"$TSLA SuX figures are surprising, which are not limited by inventory. The fall is a whopping 81% YoY in these 4 countries.

Stay tuned for further #Tesla updates. Expect more data next week as today is holiday almost everywhere in Europe.

$TSLAQ",1.1902535667468575e+18
45,0.0,0.0,IFTTT,Hong Kong,2019-11-01 13:41:21,"RT Paula_Piccard: Elon Musk opened #Tesla’s Shanghai gigafactory in just 168 days.!

business #ElectricVehicles #Tech #Automotive #IIoT https://t.co/Ks51eaMD93",1.1902625525146952e+18
46,58.0,6.0,Twitter Web App,Romeo & Juliette Laser Hair Removal Capital,2019-11-01 13:05:29,"$TSLA investors, long or short, knew that due to #Tesla inventory shortage, M3 sales would be low in 🇪🇺. We have data from 4 countries (NO, NL, SP, SE), which show a 67% decline from July, and that's no big surprise.

$TSLAQ",1.1902535263306179e+18
47,25.0,6.0,Twitter Web App,,2019-11-01 13:57:00,"Key point from @tsrandall's survey may surprise many (not #Tesla owners)

For ""Charging convenience versus gas cars"" the response was overwhelmingly positive - 4.67 out of 5. Very few dissatisfied.

With home or work charging, a #Tesla is more convenient than ICE for most.

$TSLA https://t.co/t2QiXaLcvU",1.1902664911885312e+18
48,0.0,0.0,Twitter for iPhone,"Phoenix, Az",2019-11-01 14:16:11,Alright @elonmusk November has arrived. Where is my @Tesla truck? #teslatruck #Tesla,1.1902713178927473e+18
49,4.0,2.0,WordPress.com,Canada,2019-11-01 14:17:11,New #Tesla #Supercharger in #Richmond BC nears completion https://t.co/KcPdnSZiib https://t.co/um6yVUTPND,1.1902715726590607e+18
,Like count,Retweet count,Source,User location,date,tweet,tweet_id
0,3.0,0.0,Twitter Web App,World,2019-11-01 11:56:05,"Is it only me, but seems inventory market for all Tesla's are all but gone?
#Tesla
#ModelS3X",1.1902360637024297e+18
1,1.0,0.0,Twitter for iPhone,"New York, USA",2019-11-01 11:37:14,Morning reflections #Tesla #model3 #ElectricVehicles https://t.co/EaD9vlC51A,1.190231320443736e+18
2,2.0,1.0,Superchargers,"Massachusetts, USA",2019-11-01 11:30:13,"New #Tesla #Supercharger: 新北, Taiwan https://t.co/C8RGQ3Dr0S. Total: 1626  #台北 #bot https://t.co/UzPwFr1yax",1.1902295536769925e+18
3,0.0,1.0,Twitter for Android,📍Toulouse 🌐,2019-11-01 11:35:22,"Une adolescente Américaine de 13 ans a proposé un #design plus sûr et moins coûteux pour l’#Hyperloop, ce train supersonique imaginé en 2013 par le patron de #Tesla 👏🏽 💡

#innovation #technologie #transport #SonicX
https://t.co/qdgnM4Hios",1.190230850094424e+18
4,0.0,0.0,Hootsuite Inc.,"Neuss, Deutschland",2019-11-01 12:12:56,"Für alle #Tesla-Kritiker: renomierte deutsch. #Autobauer (VW,AUDI,Daimler,BMW) schaffen deutlich weniger #Produkts-#Output bei E-KfZ als das ca. 7 J. junge Tesla Werk! Model-S ca. 100.000 p.a, Model-3 250 T p.a,  EQC SUV nur 30.000 p.a, E-Tron-SUV nur 20.000 p.a. Noch Fragen? https://t.co/njkrcxBO48",1.1902403014467707e+18
5,0.0,0.0,Twitter for Android,World,2019-11-01 10:43:02,"""California’s Air Resources Board said that a 1.5% annual increase wouldn’t be enough for the state to meet federal air quality standards.""
#Tesla
#ClimateChange
#AirPollution

https://t.co/aUT7nPURrd",1.190217678880944e+18
6,0.0,0.0,Twitter for Android,"Fulda, Deutschland",2019-11-01 11:50:19,"Dann doch lieber gleich rein elektrisch, besser für den Geldbeutel, besser für die #Umwelt &amp; besser für die Nerven.

#Elektroauto #Elektromobilität #eAuto #eMobility #CO2 #Klimaschutz #Tesla

https://t.co/GDyuyoAMjt

https://t.co/FCw2ujPoJN",1.1902346098475868e+18
7,10.0,2.0,Twitter for Android,"Grapevine, TX",2019-11-01 11:21:03,"My last full day in Bonaire enjoying what our blue marble 🌎 still has to offer. 8 years ago I decided to start diving as much as possible because our reefs are decaying at an alarming rate. We need to start caring, #Tesla cares ⚡🔋🚗. Do you ? You should 🙏 Our kids do ! https://t.co/6LZiOZDghR",1.1902272455934444e+18
8,4.0,4.0,Twitter Web App,from the future,2019-11-01 10:29:59,"Tesla electric RV truck #3dmodel 40%OFF on link
https://t.co/gfHP1QuKPd

@3drenderbot #gamedev #gamedevelopment #trucks #Transportation #vehicle #Tesla #ElectricVehicle #electricity #3dmodeling #driving #vehicles #truck #Trucking #futuristic #future #designthinking #b3d #3D https://t.co/evshTPjNoN",1.1902143963557847e+18
9,0.0,0.0,Twitter for iPhone,Galactic Federation ,2019-11-01 12:39:26,Anybody agree with this? #HappyHalloween #spacex #tesla #halloween2019 https://t.co/Cx5lDbrEyX,1.190246973506384e+18
10,0.0,1.0,Twitter Web App,"California, USA",2019-11-01 12:18:29,"Quick-lube shops, w/ their negligible property footprint &amp; small capital investment, are well positioned to cater to electric vehicles https://t.co/xpQevRH1Mc

#electricvehicle #tesla #quicklube #automotive #shiftmobility #blockchain #motoroil #oilchange #hybridvehicles https://t.co/WTwED0tmBt",1.1902417000291246e+18
11,1.0,0.0,Instagram,"1040 Kholer Road, Cayuga ON",2019-11-01 11:26:29,Very interesting video coming from @jasonfenske13 and @StraightPipers shot right here at TMP.  #torontomotorsportspark #youtube #engineeringexplained #thestraightpipes #tesla #ev #raptor #prowler @ Toronto… https://t.co/76ewd1MNaD,1.190228612735275e+18
12,154.0,37.0,Twitter for iPhone,"Irvine, CA",2019-11-01 12:29:39,"Tesla Owners Provides @BBC_TopGear with Real Data for Model S vs Taycan 
⚠️⚠️Launch Gate⚠️⚠️ Controversy🤔🤔

👀Detail: https://t.co/GpunCli66F

by: @PurplePanda88
via: @Tesmanian_com

Special thx to: @hsumacher @EliBurton_ @DragTimes 

$TSLA #Tesla #Porsche #LaunchGate https://t.co/TxOepFRHoa",1.1902445092311368e+18
13,8.0,8.0,Twitter for Android,Netherlands,2019-11-01 11:18:40,"Awesome 50 HP extra for #Tesla Model S through Software update.
In order to beat the #Porsche #Taycan?! 
@elonmusk is really mean! https://t.co/vWJ8VJvMav",1.1902266446838866e+18
